,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
2011-03-31,23.8897,27.1626,23.1237,26.2359,134251600.0,0.005555319516065487,0.019769456301435274,0.006126145363936686,0.014188682430246256,0.010121926299035078,0.00585975996826346,0.016378199482032663,-0.024804788669247735,0.035404741435729026,0.09368129816417653,0.625,-0.0338176777236146
2011-04-30,26.0195,26.8786,22.1366,25.4071,63366100.0,-0.005398216684899173,0.016954690784549264,0.0020329547978306995,0.010520510038131169,0.06891349814239955,-0.001487073799251872,0.014058215986962419,-0.032165480751456865,0.020109187690978025,-0.023817594389031332,0.4,0.013120927601064966
2011-05-31,26.4083,28.3708,23.3183,27.026,51600300.0,0.0037892282208936085,0.01551358317489059,0.0007586582415920372,0.008158513786649436,-0.025757813330530066,0.002122414732277744,0.011779657151968931,-0.025132912884017866,0.02841673493196284,0.023121010935648178,0.5238095238095238,-0.0556556943536817
2011-06-30,26.7561,28.2145,23.3511,25.562,62948800.0,-0.004771363054792088,0.016854542050608823,-0.0004123190179666074,0.015431837085058242,0.0431781213502882,-0.002488054273597789,0.015870769803460104,-0.03876406561651313,0.02285506841858309,-0.04565561101909845,0.4090909090909091,-0.22199420130156322
2011-07-31,25.5467,28.3959,18.4615,20.6665,70059200.0,0.0005362856277197162,0.014294488691441898,-0.021923686644648256,0.06946134895327957,-0.22406343709596,-0.011284752410368689,0.05134202952334914,-0.21301101727318583,0.034872127700023015,-0.21199411796697995,0.45,-0.15135748283238135
2011-08-31,17.8712,20.2713,9.4936,15.5154,116764500.0,-0.009940994497634748,0.07930557440093398,-0.009985876224136825,0.030684755677539848,-0.020420569713294423,-0.009965475439363153,0.05646805869478926,-0.18971544087881798,0.08606551729385714,-0.1413573994977982,0.4782608695652174,0.08862306222829386
2011-09-30,14.1495,17.7327,12.7041,15.6161,66950100.0,0.009164983912895183,0.05565792166221197,-0.003015608771726877,0.028901741220251187,-0.11565655170505229,0.0024656579363530494,0.04222119463673925,-0.06922571067518568,0.1131770502496785,0.09862314556287716,0.5238095238095238,0.27631578726617056
2011-10-31,13.642,20.1477,12.7117,18.1645,60919300.0,0.017658759210570904,0.029057224701317275,0.0055959178808236065,0.03240722946394557,-0.09737373620607848,0.01102419647920989,0.0307598069699276,-0.0340533504026288,0.07295624436039994,0.28631587060075386,0.5714285714285714,0.002645126126029081
2011-11-30,18.6476,21.5321,17.0076,18.8849,65577300.0,0.013475348508057452,0.020013893981460182,-0.007682988948478953,0.02067627949350022,-0.20579101500578556,0.001838262906962429,0.02258961733182738,-0.044505195545741394,0.042060478284675185,0.012645209460612388,0.47619047619047616,-0.09940829028276497
2011-12-31,18.6606,18.8795,14.5819,17.0646,56559900.0,-0.01784957773197313,0.037059656329481334,0.006101345884399761,0.02218378641051204,0.22776100431615554,-0.00467656974296804,0.03141245159288296,-0.07464795923589751,0.052071029699576776,-0.08940820694818177,0.3333333333333333,0.12817686228594838
2012-01-31,16.4882,22.736,15.0072,18.9314,62039700.0,0.011593317859841128,0.035271820125997076,0.0017337809822718596,0.028366893144883533,-0.08700205091585156,0.006404087924278355,0.03131861944903942,-0.039592325816875995,0.057945564367102964,0.13817694562053162,0.55,0.12693471886838686
2012-02-29,19.451,23.5353,19.1141,22.3055,73814700.0,0.009054586767069002,0.03333988482217285,0.0061068276738661,0.021587029215234903,-0.020423004164960012,0.007503134612751684,0.02700570063015573,-0.04122072434726887,0.07075328227285649,0.13693480220297,0.6,-0.05037464216238617
2012-03-31,21.5439,22.6694,18.6021,20.6914,58790300.0,-0.003213094353593382,0.016214905328725767,-0.0024649019604046692,0.020227828201244476,0.00501702197148246,-0.002821184052399294,0.017973440090628345,-0.04154937511393664,0.034961357074838606,-0.040374558827802894,0.4090909090909091,-0.024979754650623666
2012-04-30,22.8544,24.475,20.9706,22.5146,70683100.0,0.005017540208636589,0.01958500521877414,-0.0009614034848292264,0.015993899976671833,-0.05477189672602156,0.0018707277383914229,0.017543841107811972,-0.0270501632372806,0.035543827029437036,-0.014979671316040413,0.5,-0.08844053645942421
2012-05-31,23.5105,24.2762,19.1132,21.7368,45735800.0,-0.006909699883479226,0.009318106850172184,0.0009492949584591399,0.020025543097980433,0.0795392433778428,-0.0027930835377019867,0.015992486466164,-0.03235532806823205,0.048342986916319663,-0.07844045312484105,0.2727272727272727,0.22686974966407755
