,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
1999-11-30,10.3434,21.6299,9.5037,14.125,76868500.0,0.029810327668437758,0.07874347301479065,0.0056079211803833654,0.045576916990216855,-0.2066058160317228,0.01649900410000784,0.062101921547461456,-0.07663322602091593,0.20559924166330035,0.3115976418856536,0.5714285714285714,0.06794278033649333
1999-12-31,13.385,18.1726,11.7357,14.47,59155300.0,-0.0013545878001685273,0.04548980798446402,0.0058713267756815846,0.031428232886001724,0.0781304725341827,0.002430415072895817,0.037930688743970466,-0.06506359334706202,0.10354067894084018,0.07794286367107671,0.36363636363636365,0.2082941339181889
2000-01-31,14.47,27.1267,13.646,18.0,99845400.0,0.03701221018681706,0.03878686112682969,-0.011481567442858154,0.06676653482559959,-0.44792556610993506,0.011489169329093262,0.05929899490071291,-0.09346394428056337,0.14792013007662197,0.21829421725277218,0.55,0.06570604932612821
2000-02-29,18.31,25.771,16.5011,19.75,73489900.0,0.018671387421326555,0.04425881316256842,-0.00906965614708124,0.03559722327617832,-0.2587390482627514,0.004070838174796137,0.041312166179640446,-0.0703164984174598,0.07837742835447514,0.07570613266071152,0.5,0.35080930363746066
2000-03-31,20.5648,38.6225,18.1338,29.5,112823500.0,0.019560739350560442,0.08548620007338527,0.01505233969063513,0.03855377628303039,-0.014979317217982846,0.017101612263328455,0.06257650982773053,-0.11143816313183175,0.14660347419187536,0.3608093869720438,0.4782608695652174,0.32559573745120907
2000-04-30,31.2774,50.1004,25.4002,43.75,144058800.0,0.019221895435985625,0.05016658721149496,0.020895891632225317,0.06149271244605167,0.05518375283436816,0.020151893322785455,0.055126295084850924,-0.07302513501488983,0.1120776401705208,0.3355958207857923,0.631578947368421,-0.10518552403281413
2000-05-31,44.8909,52.4341,31.7561,40.815,110320900.0,-0.0033129323759879536,0.04438624524423271,-0.004210866770859053,0.06277277054253597,-0.01319021071957005,-0.0037832789637775774,0.05345076216555575,-0.06412452816953884,0.15028220304933804,-0.0951854406982308,0.36363636363636365,-0.10719374863665439
2000-06-30,42.5676,59.2579,34.9067,38.625,88194500.0,-0.0013423020332140822,0.03594385228546429,-0.0063951693393925375,0.04733272997761223,-0.056923842401177094,-0.0039890420507361305,0.041331134866123574,-0.056597236372894155,0.1069229308149735,-0.09719366530207105,0.36363636363636365,-0.2571053568976475
2000-07-31,46.0913,50.88,30.7302,36.0,98492300.0,0.008868269247792208,0.05102408030022972,-0.02369368734465458,0.03550548773447534,-0.3167512966766757,-0.008269602642969259,0.04545803612037647,-0.11297266560348618,0.05644131090495197,-0.24710527356306422,0.5,0.14845290303217365
2000-08-31,31.7915,42.7136,25.1757,37.25,147538300.0,-0.00608552757212748,0.05705764031808429,0.01298582844558153,0.024429635207788025,0.21668521706825317,0.004317030255713798,0.04245387163148129,-0.08065790301745412,0.08701137698962969,0.15845298636675695,0.6521739130434783,-0.4396264976031982
