,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
1999-11-30,7.138,7.4038,6.4876,6.769,4095100.0,-0.002666484481208172,0.006212421141650271,-0.0022339726388890158,0.006659328662758603,-0.0005753386969056251,-0.002428602967932636,0.006295971866202329,-0.012211368077569285,0.008729152183972744,-0.05307925954149804,0.3333333333333333,0.0311362136853726
1999-12-31,7.0367,7.6391,6.4326,7.3322,5941000.0,-0.0042213626423905914,0.006026908496643018,0.009555913936452136,0.01524004002878727,0.1473286797248794,0.0029953060417651223,0.013497705804001316,-0.014008057398182894,0.04600008918416365,0.041136297019955984,0.45454545454545453,-0.020592234836332327
2000-01-31,7.2037,7.7864,6.9591,7.1278,5275500.0,0.0011532070405991185,0.013615043723135899,-0.0026867225720670572,0.007335519501562596,-0.03724608908606264,-0.0008678085450146583,0.010638214554241047,-0.017438130574928712,0.022011560117480178,-0.010592151501749095,0.4,-0.0722637555201219
2000-02-29,7.3006,7.3886,6.6767,6.8599,5970200.0,-0.0050609035439378326,0.007113881583494151,-0.0004740999543745517,0.006906253192228305,0.040807132351694975,-0.0026467963915361055,0.007202556668134242,-0.018165534993021204,0.015898539345132745,-0.06226367218553869,0.3,0.013917586227878876
2000-03-31,6.8702,7.2255,6.5731,7.0365,8014200.0,-0.001739889286508678,0.007298617561699109,0.003443046868962407,0.008946876446485922,0.058715455292635665,0.0010871667982937322,0.008469737322057372,-0.02063953888887826,0.01764630774471554,0.023917669562462118,0.5217391304347826,0.09725634216671829
2000-04-30,7.156,8.1452,7.1115,7.9662,10023600.0,0.00983339364302313,0.006555384730384735,0.0036262576125271283,0.006672755153034331,-0.04240457301891376,0.006384984737192018,0.007165195207195873,-0.004294868888992109,0.017657477229226393,0.10725642550130167,0.631578947368421,-0.05152614580335087
2000-05-31,8.1105,8.3653,7.6185,7.7806,7581700.0,0.00013063034098403925,0.0066415704937801455,-0.003017596174264488,0.005460117601164631,-0.03449986132674976,-0.0015184406908128082,0.006111626057271699,-0.016528053496953188,0.010834073865798377,-0.04152606246876764,0.2727272727272727,0.03340652713036063
2000-06-30,7.8332,8.9385,7.6072,8.1807,6798800.0,0.006136024848894017,0.012241042939725416,-0.0012646698025647783,0.012203026362724894,-0.07527161631715273,0.0022594705076536955,0.01249923730504479,-0.027881536314965594,0.029071604915393845,0.043406610464943686,0.5,0.05906039911889261
2000-07-31,8.2824,9.1807,8.2114,8.8746,5999500.0,0.001273945745311009,0.012190634417082699,0.005142021698332356,0.0074054257282997445,0.03995470527552447,0.003309775194269612,0.009869504654652379,-0.0116890462100816,0.026336943624273967,0.06906048245347587,0.45,-0.09664937716117432
2000-08-31,9.3131,9.5586,7.7667,8.5401,5601900.0,-0.0002361198025260691,0.009834153025750964,-0.004855687110321989,0.014672737534103386,-0.055907047298603185,-0.002755883788596571,0.012639655622061746,-0.032829767931436216,0.026386943025588305,-0.08664929382659099,0.391304347826087,0.021112679953127527
2000-09-30,8.4204,9.5201,8.2503,8.6865,8287700.0,0.003357396865944187,0.012413038407887659,-0.0011343921190653638,0.012711278976215707,-0.04156049298415132,0.0009932974001496866,0.0124329960242125,-0.020561429045311996,0.02892894354839015,0.031112763287710798,0.4,0.011998393889874951
2000-10-31,8.331,8.8634,7.9009,8.5163,6367700.0,-0.0017552610360723974,0.011898732700875853,0.001460223930998347,0.013512088914861832,0.03361507360170579,-7.095938665438848e-05,0.012558149731848463,-0.016169839997864255,0.023152143992915875,0.021998477224458097,0.36363636363636365,0.07423549501149593
2000-11-30,8.4838,9.6493,8.4387,9.2294,5729800.0,0.003058823801489721,0.004509479214660929,0.005039450843407673,0.006884881379396462,0.027904545064076913,0.0041481686745445945,0.0058764355988679025,-0.005142979010452908,0.018602186607883375,0.08423557834607907,0.6666666666666666,0.1135597535558516
2000-12-31,8.9813,10.9708,8.8158,10.1625,7751200.0,0.008643170569676388,0.007652438398871272,0.0032147142957080544,0.018270407444796213,-0.045641392170006956,0.005786088320219371,0.014166342184399059,-0.033432396949364396,0.030641677708174164,0.12355983689043498,0.7,-0.021292867245447475
2001-01-31,9.7335,10.3384,8.9636,9.6242,9204900.0,-0.005124691113386426,0.008081709733845002,0.0012056984453382537,0.01101881690775611,0.05938490291919862,-0.001642976856087852,0.010091739682249022,-0.019486060815153028,0.019688500837575784,-0.011292783910864173,0.3333333333333333,-0.0036599712396970614
2001-02-28,9.5122,10.0097,8.764,9.5727,6245200.0,-0.0018908267283043179,0.007607200313011602,0.001800350082416191,0.013108306189220363,0.033130114650596454,0.00015982705542929822,0.010879257928077504,-0.01934556678919286,0.024051922439919604,0.0063401120948861035,0.5789473684210527,-0.03557770551842091
2001-03-31,9.9591,10.4071,9.0899,9.7076,8612200.0,-1.845453525439744e-05,0.007741991974489375,-0.00042230358043227056,0.01466299139372832,-0.004460794032211002,-0.00022999451129995002,0.011598132233028855,-0.020991839643483612,0.025088871505031474,-0.025577622183837686,0.45454545454545453,0.0014711003679699474
2001-04-30,9.6817,10.1959,9.0424,9.7934,6469100.0,-0.0028938629464385635,0.008440609870212853,0.003311526498124362,0.015148992634073466,0.05916003149919069,0.00037213149806823937,0.012511727537175936,-0.025859187111064497,0.02180932785794587,0.01147118370255323,0.55,0.018926045631632523
2001-05-31,9.7245,10.2412,9.1512,10.0099,6593600.0,-0.0011148203695875657,0.009483447277371135,0.0033137180501228965,0.005179194028552721,0.04759910224722752,0.0012048902312131525,0.007682420625690251,-0.01754059204210634,0.015374808713730648,0.02892612896621573,0.5909090909090909,0.054007179333876325
2001-06-30,10.0378,11.2892,9.9631,10.7013,9380800.0,0.004913213414045714,0.006800307202206928,0.0018832062949661786,0.010404612485211072,-0.02350365148178346,0.0032467094985519696,0.008879185306927776,-0.015559243918811916,0.0199044180871093,0.06400726266845964,0.6190476190476191,-0.02144445345479582
2001-07-31,10.8532,10.93,10.1981,10.7297,5167000.0,-0.001078490573739642,0.00921071852432673,0.0004825253461120999,0.0018522000770321084,0.015014193970889878,-0.000219931817821184,0.006177493752168913,-0.018581472162921386,0.013492966254270655,-0.011444370120212556,0.47619047619047616,0.025945381431013548
2001-08-31,10.7543,11.7949,10.5526,11.1479,8551000.0,0.0028424739863520897,0.006921498723985115,0.0005392111709900579,0.010649020794174324,-0.021954205811640204,0.001586148814336436,0.009017229155303978,-0.012926185914494237,0.01706423493855036,0.03594546476559694,0.5217391304347826,-0.002490773332401993
2001-09-30,11.1309,11.8304,10.0781,11.2148,7500200.0,0.0017080091066536223,0.014328915571502997,-0.0001715304345799029,0.014618224823318942,-0.011620298116560956,0.0006339865116630364,0.013962996685704051,-0.021256908592299784,0.028111345388611042,0.007509310002181283,0.4666666666666667,-0.12251393058633361
2001-10-31,11.1535,11.2681,9.2924,9.9666,19366900.0,-0.005071886548979077,0.0167254722661641,-0.005377896546959933,0.015152698951852114,-0.013815893073728436,-0.005238801093332271,0.015497819691061749,-0.034234283740476545,0.019604867321547204,-0.11251384725175034,0.34782608695652173,0.06734812487328853
2001-11-30,10.2912,11.4204,9.7457,11.1188,50189200.0,0.0033968058807326194,0.00909623380353635,0.005534378729609057,0.010947913268971394,0.030306913099106048,0.00457247094761466,0.009955473057715367,-0.010601563305833839,0.023620239459760217,0.07734820820787192,0.5238095238095238,0.01617454094574765
2001-12-31,10.9049,11.4628,10.3037,11.1941,26591900.0,-0.0007781467565233235,0.01071349151737959,0.002276911908949142,0.007817001330888456,0.02977243989820133,0.0008297788568832372,0.009166338042339052,-0.017973420929362938,0.012042261119875608,0.026174624280330867,0.6,-0.08761463502096768
2002-01-31,11.2843,11.3988,10.2148,10.4416,22630800.0,-0.003973577912269278,0.005577170268182377,-0.0032017678435339162,0.006479210785324747,0.0005427549315504265,-0.003549082374464829,0.00594531668396917,-0.012879679286611267,0.011699000103998713,-0.07761455168638452,0.23809523809523808,-0.0025494093543949547
2002-02-28,10.4299,10.8049,9.5526,10.5079,22080100.0,-0.0013156367535678282,0.013264931613437168,0.001797576800873113,0.009604907440613361,0.028500862037273755,0.0004139263322326947,0.011127795329937663,-0.031637084943182625,0.014332656717536363,0.007450673980188236,0.5789473684210527,0.051213188761172514
2002-03-31,10.6993,11.6525,10.6322,11.3747,20431800.0,0.006758319304025632,0.010081944169535156,0.0006641963899402193,0.006664917398938426,-0.0541829098368285,0.003550886191349099,0.008784055397136293,-0.010729331988323487,0.025709216053350747,0.06121327209575584,0.6,-0.03659429167652945
2002-04-30,11.4618,12.6287,10.3921,11.161,20991100.0,0.00478360577742194,0.010195360094313771,-0.006829024973856593,0.01024742121250196,-0.12295533248664192,-0.0012992008065811013,0.011601677874457676,-0.025179565661384018,0.014756654823392168,-0.026594208341946205,0.5454545454545454,-0.022657656559875408
2002-05-31,11.5998,12.229,10.8289,11.4539,14778300.0,0.0008986999294220421,0.010072746838161034,-0.00037622579372278216,0.011738846467040825,-0.013125483025171025,0.00023088169348903893,0.010723015923779276,-0.01848548626239266,0.023676772789462674,-0.012657573225292148,0.45454545454545453,0.015279330318391838
2002-06-30,11.2649,11.879,10.8339,11.5533,23739700.0,0.0008468949883875747,0.006075580560665962,0.0008300389664156249,0.009041312299220323,0.0006783347686680763,0.0008380233978760222,0.007568247749200282,-0.01929292170636243,0.01319039681341927,0.025279413652975133,0.55,-0.0611282416647657
2002-07-31,11.3135,11.6152,8.7438,10.7496,28316400.0,-0.007478371970831343,0.010180960080406734,0.0011968951910844067,0.03087709986681305,0.08794956681024191,-0.002934184409827855,0.02330347710808044,-0.031628215305743,0.04876795469709139,-0.05112815833018237,0.3181818181818182,0.0554860217430898
2002-08-31,10.5086,11.5887,9.2187,11.2198,20216200.0,-0.001003267808167152,0.01734032200041903,0.007214646334416163,0.009180034539832876,0.08939378776024931,0.003301353885566965,0.013969003830236568,-0.033955516760284965,0.02489074986532369,0.06548610507767305,0.6818181818181818,-0.09677382107735655
2002-09-30,10.6719,11.0675,9.5154,9.7849,24071500.0,-0.0029792549481738716,0.0054239032841371295,-0.008463500047050898,0.013626523972343197,-0.057821705936944134,-0.005865699737056518,0.010669163642594957,-0.026447854953215888,0.01731244247900543,-0.08677373774277335,0.25,-0.02465239762907175
2002-10-31,9.8381,10.5789,8.4691,9.695,31518000.0,0.0005824341407291822,0.027350396954317843,-0.00146293019499677,0.01298779990683605,-0.02337950374725306,-0.0005332191333031553,0.020249314517294233,-0.029599682233846902,0.04418955358488619,-0.01465231429448851,0.391304347826087,0.06825592567955276
2002-11-30,9.8723,11.4781,9.5386,10.6759,18597400.0,0.007302589603392177,0.01670415048681807,0.002519316403892402,0.012971397641335026,-0.04053014239160557,0.004785077393129137,0.014634284511568648,-0.014001034514651067,0.03354288640340153,0.07825600901413593,0.35,-0.09541709108539055
2002-12-31,11.1383,11.3682,9.7655,10.2264,28002000.0,-0.00815749250210033,0.007128691246869893,0.0007668459326931912,0.009656971080912086,0.08185273777852808,-0.003249106362963894,0.009551394793129064,-0.019281183504377353,0.01282056100993767,-0.08541700775080727,0.3333333333333333,-0.04952070627135027
2003-01-31,10.5781,11.1811,9.4969,10.1682,21665000.0,-0.0007109612954085717,0.012018249388908029,-0.0016953111638268888,0.013430339776677036,-0.01224977114341863,-0.0012523537230386462,0.012490086781220457,-0.021256935819236933,0.02318119659355844,-0.039520622936767086,0.3333333333333333,0.02069918842971351
2003-02-28,9.7962,10.5574,9.4277,10.1016,14382000.0,-0.0015240546679517464,0.010558675285980246,0.002713282515408322,0.009273196830556022,0.03932526249769719,0.0008300215450260692,0.009804348072172196,-0.01438302929732016,0.018289719196418197,0.030699271764296786,0.47368421052631576,-0.01913265609962088
2003-03-31,10.2849,11.0402,9.5301,10.1914,20675000.0,-0.0025576969948604145,0.010068838992304135,0.0016699371257015048,0.019257688490714835,0.041388581336460284,-0.0002324982285513588,0.015573439967578219,-0.040818097168699996,0.030307885309414306,-0.00913257276503765,0.47619047619047616,0.01728672661661324
2003-04-30,10.6751,11.5741,10.2786,10.9704,20105700.0,0.0024511262397353623,0.011010987391526792,0.002525765064361287,0.010232798545993833,0.0057232795503558975,0.0024921775932796207,0.010303458754333628,-0.016462951316775776,0.01965425911603269,0.027286809951196568,0.47619047619047616,-0.012814578049360306
2003-05-31,11.2434,12.0165,10.0037,11.2118,18416400.0,0.004692239350027272,0.010973022137863523,-0.0028723333653983426,0.015493205562346055,-0.07382582116962721,0.000531724356543184,0.013854325884361916,-0.03223066844716538,0.02021763339430427,-0.0028144947147771097,0.5238095238095238,-0.017927750712962882
2003-06-30,11.2584,12.2455,10.5742,11.1695,23284100.0,0.000708851499072812,0.01290939393158214,-0.0012320048992588782,0.010961671337429868,-0.019931717383502967,-0.00035861952000961763,0.011592756972308752,-0.02016175532007969,0.018182084835498546,-0.007927667378379659,0.42857142857142855,0.040229644922694624
2003-07-31,11.4205,12.2165,10.9027,12.0088,18860200.0,0.0009858893536956793,0.012938752293864543,0.004680240650210565,0.008547141306328714,0.041623753615359416,0.002921025747108238,0.010744135097439763,-0.02064067559902849,0.020367909753294278,0.05022972825727779,0.5454545454545454,0.015349067882382581
2003-08-31,12.2034,12.7935,11.8071,12.5167,17572000.0,0.00230833513473779,0.007498908887480499,0.0012277145721064642,0.009749476108528471,-0.007270155919469001,0.0017139938252905607,0.00860285214911597,-0.020830642433712132,0.013657589554270988,0.0253491512169659,0.5714285714285714,-0.002694852857242947
2003-09-30,12.6978,13.0905,12.1599,12.7909,18325000.0,0.0,0.008149499819822869,0.0011299507772034286,0.007127615566757559,0.012429458549237715,0.0006214729274618858,0.007418553978611076,-0.01297369568322626,0.014390569891965743,0.007305230477340307,0.47619047619047616,-0.021910589108486405
2003-10-31,12.9309,13.3805,11.8274,12.7778,16715200.0,0.0005069768400552288,0.0068497260404813435,-0.0011316274625710794,0.0120775587760258,-0.01864929795140524,-0.0003868073250136666,0.009859624239734062,-0.02102905714825898,0.015277059270332849,-0.011910505773903216,0.5217391304347826,-0.028684708362283092
2003-11-30,13.0678,13.2331,12.0009,12.8259,15011100.0,-0.003123558711669583,0.009413717862735961,0.0017523748590631883,0.008780926622269368,0.042512218283988545,-0.0004147067279291545,0.009139230556204317,-0.014860430608805153,0.018557436320663978,-0.018684625027699752,0.3684210526315789,-0.0035729415262162148
2003-12-31,12.9966,13.3002,12.5073,13.0804,18538700.0,0.0,0.006008357642990563,0.0010464179653177717,0.00496015184919073,0.011510597618495488,0.0005481236961188328,0.0053696833360702065,-0.008162167310095558,0.01175520853547729,0.006427141808367068,0.4090909090909091,-0.025340733759031207
2004-01-31,13.0981,13.3271,12.2824,12.8987,21857200.0,-0.001439631845991644,0.0056212024537708035,-0.0001711884846499423,0.010394235068127974,0.011244801767425372,-0.0007720300768644325,0.008275686528629003,-0.015340650424447766,0.018812731666367544,-0.015340650424447851,0.45,-0.0015851854705859131
2004-02-29,13.0763,13.4687,12.0321,13.1868,20138700.0,0.0002553215250191698,0.013727127385618073,0.0011493897248105345,0.006712888261861342,0.009451325047951986,0.0007520260804588168,0.010082473742777912,-0.022596774068662118,0.018572012264543858,0.008414897863997284,0.5263157894736842,-0.016817430783498278
2004-03-31,13.5116,14.2541,12.4066,13.4198,25797100.0,-0.0011658060893153354,0.012003094659598318,0.0012078095330123977,0.012095057643641263,0.026151775289302126,0.0001288933410452462,0.011825304454028476,-0.027969649733815327,0.02510884316720441,-0.0068173474489149994,0.6086956521739131,-0.11275459641531796
2004-04-30,13.6813,14.3653,11.2641,12.3453,31717300.0,-0.008282497177781215,0.0222669844717965,-0.0019004909046778902,0.0134744596050419,0.053637074648574146,-0.004772393727574387,0.017746419826282864,-0.04437578080118154,0.0223563966514968,-0.10275451308073472,0.38095238095238093,0.022130115500502732
2004-05-31,12.817,13.6555,11.6781,13.2355,25829500.0,-0.0021235616259393827,0.013128526749196647,0.006926274497190033,0.012067794705655855,0.08837479960535477,0.002639510017812941,0.01307562596488389,-0.02883393148611857,0.022850183276472702,0.03213019883508615,0.65,0.03159230534935824
2004-06-30,13.0117,13.9497,12.6893,13.5643,19527000.0,0.000796136090430524,0.011860147511820192,0.0023235665888116197,0.01046847485974704,0.018394007663053102,0.0016362228645401267,0.01084033165726174,-0.021520629497750576,0.017235555507854716,0.041592388683941516,0.6666666666666666,-0.020440709572269792
2004-07-31,13.6237,14.2482,13.0836,13.4822,16210400.0,0.0026885375965593917,0.009800954125857048,-0.0029658398506642314,0.008989725655792665,-0.05682107672634107,-0.0004213699994136011,0.009555606263627253,-0.020336463809743854,0.014986830567625287,-0.01044062623768653,0.47619047619047616,0.05689244915336472
2004-08-31,13.8218,15.4355,13.4447,14.778,23495800.0,0.0012285452919197138,0.011763410355426595,0.00606404013983502,0.014004825195051482,0.054418988618988084,0.0037614235455896363,0.012901993825783446,-0.018547716461764896,0.03286227144213294,0.06689253248794812,0.5,-0.028968277210483236
2004-09-30,14.6146,15.3602,13.6785,14.34,20162100.0,-0.002356037884828509,0.013208661753764082,-0.0005259260067617626,0.00851600180695145,0.015419154889077191,-0.0013494763518917985,0.010606730515448784,-0.023652492044799356,0.015503049804711289,-0.018968193875899993,0.47619047619047616,0.014628196068843158
2004-10-31,15.0517,16.277,14.4639,15.427,18793700.0,0.0031730509068700957,0.0072232807368201,0.0018447879650894368,0.013181011156713541,-0.008264790545847056,0.0024425062888907335,0.010670988771943184,-0.017444325127609073,0.024632315092763868,0.024628279403426566,0.5238095238095238,-0.017131422944689872
2004-11-30,15.7051,16.9703,14.5235,15.5935,23024600.0,0.0031808935319900377,0.015101394234478328,-0.0027103391224663413,0.013496596221698666,-0.05844177213504009,-5.928442796097055e-05,0.014175211384578154,-0.03021730506397624,0.02427491613045918,-0.007131339610106614,0.47619047619047616,0.036338340481674336
2004-12-31,16.1716,17.5482,15.4449,16.9386,22691700.0,0.005110055094184274,0.009526632331640719,0.001086843586408002,0.009185142826226261,-0.039145271491354716,0.0030026585901109883,0.009341477448156874,-0.012627174679185948,0.018278352169742274,0.04633842381625767,0.6818181818181818,-0.11091359521897391
2005-01-31,16.3342,16.4929,14.2778,14.7663,27138100.0,-0.005163981265174478,0.012097214659474526,-0.0070386516933937495,0.008782428653793375,-0.023910685547367194,-0.006150649911605673,0.010224065848323048,-0.032598254031628304,0.010579385245381712,-0.10091351188439066,0.2,-0.002596828826488021
2005-02-28,15.2475,16.2132,14.4953,15.3608,22629400.0,0.0033467672385146807,0.006995066599304681,-0.00036519869816324934,0.012877897752597444,-0.03042612488974994,0.0012845639403602752,0.010561633059489641,-0.02425483580508736,0.0206271511712659,0.007403254508095209,0.5263157894736842,-0.029703526513074247
2005-03-31,15.5864,16.6633,14.1517,15.2823,22996200.0,0.0007533016558153527,0.020263340700331128,-0.0018133832502470572,0.013101507543015265,-0.027480232310871155,-0.0005911523425982905,0.016502166045526203,-0.036064546330355274,0.023163891791844193,-0.01970344317849095,0.5,0.08539784329994349
2005-04-30,14.8147,16.5181,14.303,16.2976,22364300.0,-0.00017303788974122448,0.010911777316711854,0.006300133258374893,0.011673649242479265,0.07085880684979484,0.00338720624172264,0.011522724838492895,-0.01794144297579736,0.027444653395322316,0.09539792663452676,0.5714285714285714,0.03064335220508709
