,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
2018-09-30,3.4944,35.0085,1.8117,2.9869,151716.0,-0.07839075993276892,0.11395736998359224,-0.020744198354992624,0.26086849615065033,0.44042829426721775,-0.047871992038652056,0.2014629881869969,-0.2674793651342615,0.575364144903562,-0.15692562686126377,0.16666666666666666,-0.09706636837746184
2018-10-31,2.8147,6.2818,1.2073,2.58,248396.0,-0.003823007771477216,0.14727081186788168,-0.0074152455317231525,0.14459915025809716,-0.05075286866590567,-0.005782410186156817,0.14230528408628462,-0.29210563509776744,0.30333561303178447,-0.08706628504287861,0.391304347826087,0.08254211877647641
2018-11-30,2.7166,7.7165,1.7702,2.98,1483987.0,-0.011058843927448122,0.1005795126199824,0.013103081962162448,0.07748981818909716,0.24366349693082,0.002230215311837691,0.08701676471296517,-0.11515491325011395,0.21046509305443872,0.09254220211105962,0.38095238095238093,-0.16815816679857157
2018-12-31,2.167,2.8512,0.8619,1.85,242846.0,-0.030470354814618197,0.06014392750357332,-0.0037139546949456646,0.09444536798471946,0.20662329156748893,-0.015605688081466791,0.07999345255518232,-0.2338524072669319,0.13180464223212596,-0.15815808346398835,0.47368421052631576,0.21897077993418848
2019-01-31,1.9335,3.5165,1.82,2.431,220150.0,0.023900720318773057,0.06738342613782129,-0.0007300179272020747,0.057816084587536926,-0.22313668006818033,0.010353814283486733,0.06188029104832535,-0.0998203352822109,0.1308185398473629,0.22897086326877164,0.6190476190476191,0.1856460036453717
2019-02-28,2.8205,5.002,2.14,3.43,756899.0,-0.014904697670922229,0.021515001589994424,0.04040084436117003,0.07279383383078894,0.5232460249790781,0.015820603458017914,0.06160833724723091,-0.04612267245940371,0.1497743052274595,0.19564608697995486,0.3157894736842105,0.10551280378726104
2019-03-31,3.43,7.1307,2.4319,3.85,660753.0,-0.014513353601896033,0.03802635616101605,0.022375733594446234,0.08093100941723623,0.37675325195597287,0.005775644356092213,0.06641270348089766,-0.09216741658139305,0.24138113886399082,0.11551288712184424,0.2857142857142857,-0.05342964126191927
2019-04-30,4.0,4.6651,3.4919,3.83,299457.0,-0.0003756342399419379,0.02837273726271819,-0.003640804524350762,0.027797928767782146,-0.036668141608380944,-0.0021714778963667913,0.027357400436389595,-0.04628075256400632,0.05257781607990708,-0.04342955792733598,0.42857142857142855,-0.1955795420691076
2019-05-31,3.7201,3.8464,2.0729,3.09,862633.0,-0.011441035117774435,0.019239992761633937,-0.005977397960252772,0.05495286114080314,0.04865897361496385,-0.008579129940024991,0.04104030304683313,-0.09566111856911286,0.05511929922107939,-0.18557945873452428,0.36363636363636365,-0.01014242195840902
2019-06-30,2.8104,3.0887,2.3049,2.81,220017.0,-0.003084505732521873,0.02117323778405312,0.0,0.02190677300851202,0.027760551592696858,-0.001461081662773519,0.021016759802256955,-0.03849410723580582,0.04522509800493579,-0.00014233862382580857,0.35,-0.16881415832649851
2019-07-31,2.9303,3.4743,2.0349,2.5,686567.0,-0.010536051565782623,0.03408842294745835,-0.00391449904185881,0.05713568282232787,0.06230102619737932,-0.00706761929134634,0.0465471329900931,-0.12629372532429206,0.08918322527105127,-0.15881407499191527,0.3181818181818182,
