,Open,High,Low,Close,Volume,first_half_log_return_mean,first_half_log_return_std,second_half_log_return_mean,second_half_log_return_std,first_second_half_log_return_diff,log_return_mean,log_return_std,log_return_min,log_return_max,month_log_return,pct_bull,next_month_log_return
2019-09-30,9.7304,9.9,9.653,9.88,968394.0,0.0009042663225523483,0.0013883986513448267,0.000101265831438635,0.0003202306764967722,-0.007125738588584785,0.0004816344851240781,0.0010381205735235624,0.0,0.0030596658239554486,0.015257506437686941,0.2,-0.007499477046476301
2019-10-31,9.9052,10.177,9.82,9.93,1371869.0,-0.0003047234455468839,0.0013594107409077342,0.0008434619915005012,0.0018528394069340347,0.013168778353474853,0.0003215595201153261,0.0017125033252058663,-0.0040650462481695016,0.00606062461169099,0.002500606288106955,0.21739130434782608,-0.013025804251120238
2019-11-30,9.93,10.0211,9.83,9.9,1342298.0,-0.00056088514414496,0.003322479272993529,0.00020222453807678954,0.0006394901390981014,0.0070702116780725355,-0.00015924846929140762,0.0022943155892535204,-0.00808902287308344,0.004052690450623064,-0.003025720916536956,0.15,-0.007985983962882054
2019-12-31,9.92,9.9401,9.645,9.94,436643.0,-0.000337211521683805,0.0023752810614197394,0.0006424697475538563,0.0027599834576962257,0.010102070918246664,0.00020161317639690867,0.0025758152108705853,-0.005063301956546695,0.007067167223092419,0.0020140993717011856,0.19047619047619047,-0.000986502029221842
2020-01-31,9.94,10.2944,9.9007,10.03,1836573.0,0.0006686747028403772,0.005164981166512578,0.0002995508979798167,0.0016319845865610113,-0.003022563345765228,0.00047439901607166117,0.003636481914392132,-0.002995508979798167,0.013986241974739855,0.009013581305361389,0.25,-0.012992604271037116
2020-02-29,10.04,10.1403,9.9206,10.01,733101.0,0.0004932982539979647,0.0007539303126571301,-0.0007709896631597305,0.002213203150579441,-0.010885293000421292,-0.00017603064332081514,0.001766614300720413,-0.0039880411779558145,0.0029806281381374866,-0.002992520936453806,0.3333333333333333,-0.02143795258645369
2020-03-31,10.024,10.2217,9.0636,9.91,6262259.0,-0.004202127509573739,0.008713963119743543,0.0028892045334641655,0.00625874370572408,0.07380252496384321,-0.00048762024893483647,0.008180846993509655,-0.025708356710206992,0.010362787035546273,-0.011437869251870434,0.4090909090909091,-0.004957208300721514
2020-04-30,9.89,10.3311,9.8308,9.94,2871036.0,0.0003361912129485272,0.0028016049947294066,9.150387376376624e-05,0.0026742673826169855,-0.0020191783051353163,0.00020161317639690867,0.002661670929325588,-0.004020105916665795,0.005037794029957077,0.0050428750338617385,0.38095238095238093,-0.010503227999285705
2020-05-31,9.94,10.0161,9.8008,9.935,683218.0,0.00011172561133543368,0.0015421348863823242,-0.00015086751667210408,0.002838693282975983,-0.002514205668739944,-2.6481298142217768e-05,0.0022592487162986035,-0.005037794029957077,0.006544196524213675,-0.000503144664702417,0.15,0.005889029492750997
2020-06-30,9.99,10.3833,9.8507,10.15,2074244.0,0.0003004509020299029,0.0025900132969410832,0.0013535102267045816,0.003331859963834163,0.011884103473451368,0.000852053405430925,0.0029765343076151324,-0.005012541823544492,0.008455658437672042,0.01588911282733427,0.36363636363636365,-0.014938364975165892
