date,Open,High,Low,Close,Volume
2021-03-12,67.1627,67.3404,66.0963,67.59,3531358.0
2021-03-11,66.8658,67.2794,65.2596,68.18,3463332.0
2021-03-10,69.5702,70.2523,69.2191,69.46,2103914.0
2021-03-09,69.17,70.0193,68.5705,69.2,4557696.0
2021-03-08,70.082,72.5487,69.4187,68.84,2176406.0
2021-03-05,67.1801,67.3804,65.1164,67.12,2353625.0
2021-03-04,65.2038,65.5408,63.23,66.45,1441290.0
2021-03-03,67.5107,67.9975,67.2524,67.73,1628208.0
2021-03-02,68.3006,68.6226,67.6834,68.09,1430661.0
2021-03-01,69.243,71.2714,69.1185,67.98,1581456.0
2021-02-26,65.1176,65.2057,64.2073,65.82,2186401.0
2021-02-25,65.257,65.596,63.7849,66.31,2038259.0
2021-02-24,67.7088,68.6317,67.3979,67.5687,2419535.0
2021-02-23,67.5793,67.911,66.3429,67.3689,2863310.0
2021-02-22,67.5732,68.995,67.3193,67.0193,2177324.0
2021-02-19,67.2693,68.0921,67.2292,67.1191,1740642.0
2021-02-18,66.1141,66.5962,65.0073,66.6197,3191523.0
2021-02-17,66.4185,66.8243,64.592,67.5287,3344771.0
2021-02-16,68.2978,68.9016,66.7643,69.7264,2175627.0
2021-02-12,72.6844,74.0699,72.4467,71.4446,1501710.0
2021-02-11,70.3758,71.1931,69.3592,70.4556,2377849.0
2021-02-10,71.4269,73.2591,70.8886,70.1659,2689094.0
2021-02-09,68.6611,69.5225,68.2354,68.168,1982345.0
2021-02-08,66.2768,66.5552,64.3089,67.6086,4496590.0
2021-02-05,70.037,72.4367,70.037,68.8273,6169687.0
2021-02-04,65.9106,66.3986,65.7313,66.0103,3336584.0
2021-02-03,65.9413,66.2784,65.3363,66.1801,2225411.0
2021-02-02,66.0336,66.3586,65.088,66.4998,2277698.0
2021-02-01,66.7099,67.1414,66.3286,66.5597,1533036.0
2021-01-29,65.6131,66.2251,64.5966,66.0103,1715486.0
2021-01-28,66.4311,67.164,65.5596,66.7196,1616033.0
2021-01-27,66.0703,66.31,64.5119,66.0703,3495490.0
2021-01-26,65.9451,66.333,64.9268,66.9293,2182807.0
2021-01-25,66.8623,67.0566,65.8418,67.7884,1665342.0
2021-01-22,68.6429,68.7606,67.4257,69.2469,1619204.0
2021-01-21,69.8465,70.3639,69.4486,69.9861,1487667.0
2021-01-20,69.9864,70.5436,69.6481,70.126,2237326.0
2021-01-19,69.8493,70.1253,69.0309,70.3058,2621910.0
2021-01-15,70.2159,70.6113,69.3952,70.146,1283079.0
2021-01-14,70.3758,70.8642,69.4888,70.4556,2028851.0
2021-01-13,69.1313,69.5876,67.8887,70.126,1259579.0
2021-01-12,70.8854,71.2139,70.0693,71.015,1446240.0
2021-01-11,70.3128,70.7926,69.4412,71.015,1251155.0
2021-01-08,72.2744,72.87,71.52,72.5035,1730120.0
2021-01-07,73.4967,74.8322,72.8597,72.4735,2120698.0
2021-01-06,72.8294,75.037,72.5455,70.9951,3680383.0
2021-01-05,68.0601,68.7272,67.2893,68.4278,2591804.0
2021-01-04,66.6172,66.7861,64.4217,68.7374,2233039.0
2020-12-31,72.2032,73.8057,71.8391,70.7453,1404635.0
2020-12-30,70.4485,71.629,70.4485,69.4966,987432.0
2020-12-29,67.3134,67.4977,65.9355,68.2979,838585.0
2020-12-28,67.7577,68.2311,66.405,68.8973,1022219.0
2020-12-24,69.3972,69.417,68.4925,69.5666,412084.0
2020-12-23,69.5678,70.1621,68.6914,69.2769,2184528.0
2020-12-22,67.4712,67.9866,66.3725,68.3878,2536871.0
2020-12-21,71.0182,72.5411,70.9975,69.7364,1712916.0
2020-12-18,70.0674,70.652,69.7247,69.7564,2880745.0
2020-12-17,69.2369,69.6263,68.6579,69.2569,1487263.0
2020-12-16,68.1943,68.3511,67.3122,68.8473,1460654.0
2020-12-15,69.8806,70.855,68.9875,69.3268,1674943.0
2020-12-14,67.2132,67.5335,66.2232,68.188,1762289.0
2020-12-11,68.648,69.3407,68.5676,68.4777,1412055.0
2020-12-10,68.8473,70.0557,68.5377,68.8573,1441378.0
2020-12-09,70.4979,71.5853,70.1799,69.5666,3363944.0
2020-12-08,67.8123,68.0977,67.2613,68.3279,3443817.0
2020-12-07,67.2524,67.2948,65.1743,69.3168,2092764.0
2020-12-04,72.4965,74.2465,72.2583,71.2048,3793871.0
2020-12-03,68.0848,68.9859,67.262,68.7574,3171325.0
2020-12-02,68.9823,69.1787,67.8727,69.5766,1679637.0
2020-12-01,70.2565,71.1748,69.9289,70.4756,1979274.0
2020-11-30,70.62,71.6146,70.2698,70.056,2266568.0
2020-11-27,70.7996,70.9176,70.0719,71.3547,672770.0
2020-11-25,70.7993,70.7993,69.5267,71.7942,1576428.0
2020-11-24,73.4254,74.1046,72.8425,72.8521,2156438.0
2020-11-23,71.2366,71.5236,70.722,71.5347,1178939.0
2020-11-20,70.9368,71.1449,70.342,71.1755,1549831.0
2020-11-19,71.5667,72.0004,70.4269,71.1854,1153520.0
2020-11-18,70.0957,70.4963,69.3435,70.8461,1150383.0
2020-11-17,71.7552,72.3481,70.5291,71.5048,1315425.0
2020-11-16,72.1638,72.4143,70.9813,72.0138,2468728.0
2020-11-13,71.6137,72.757,71.5524,70.8062,1690766.0
2020-11-12,69.6296,70.444,69.3631,69.3691,1400447.0
2020-11-11,69.3529,69.5299,67.843,69.8581,1782169.0
2020-11-10,68.84,69.1129,67.9433,69.6585,2504543.0
2020-11-09,68.4359,70.4521,66.6665,70.1875,1916419.0
2020-11-06,68.6128,69.4403,68.0426,68.2314,1827987.0
2020-11-05,69.7947,72.4905,69.4353,67.8123,3190056.0
2020-11-04,64.619,65.2804,63.1661,64.489,1819697.0
2020-11-03,65.7486,67.2766,64.9897,64.8583,1604350.0
2020-11-02,63.9798,65.0438,63.8264,63.1917,2873362.0
2020-10-30,60.8626,61.0778,59.5567,61.4752,2682231.0
2020-10-29,62.9423,64.3244,62.2666,62.1438,1876401.0
2020-10-28,60.4812,60.603,58.6103,61.6847,3424196.0
2020-10-27,62.8105,62.8495,61.6981,63.521,1868398.0
2020-10-26,63.1463,63.1751,61.2267,64.3892,1699183.0
2020-10-23,65.9093,66.2834,65.299,66.3652,2773973.0
2020-10-22,66.6256,67.1583,66.324,66.3852,2255135.0
2020-10-21,65.349,65.7638,64.8058,65.6866,2056435.0
2020-10-20,65.3498,65.6997,64.6106,65.7565,2143619.0
2020-10-19,64.3357,64.4747,62.8304,65.6367,1633640.0
2020-10-16,66.4497,66.5871,65.7823,67.0039,1961157.0
2020-10-15,68.3169,69.603,67.9774,67.2834,1414861.0
2020-10-14,67.6416,68.5506,67.4271,66.8642,2311221.0
2020-10-13,65.9281,66.9252,65.3258,66.2854,2862236.0
2020-10-12,65.5771,65.8027,63.5181,67.5628,4226219.0
2020-10-09,69.4993,70.512,68.8043,69.6785,13655622.0
2020-10-08,68.5731,69.1202,67.9965,68.3048,3089455.0
2020-10-07,69.2071,71.1545,69.2071,67.6785,3355309.0
2020-10-06,64.6549,65.2578,63.4492,65.6825,2517066.0
2020-10-05,66.3101,66.6681,65.5604,66.0249,3184075.0
2020-10-02,67.1187,70.7475,67.0647,64.6386,1973362.0
2020-10-01,61.69,61.8426,60.0442,62.9183,2197795.0
2020-09-30,63.2382,63.7659,62.3189,63.6448,2602856.0
2020-09-29,64.0144,65.0029,63.6004,63.6448,3200985.0
2020-09-28,63.1939,63.8443,62.581,63.244,1922567.0
2020-09-25,63.6753,65.511,63.4106,61.9412,2414430.0
2020-09-24,61.8177,63.4177,61.3767,60.7469,2845969.0
2020-09-23,59.1524,59.9756,58.3945,59.8784,2058757.0
2020-09-22,61.2008,61.802,60.769,60.7803,3310622.0
2020-09-21,58.8601,59.3433,56.4125,60.4379,3923023.0
2020-09-18,62.1783,62.8472,60.784,63.2941,10734597.0
2020-09-17,65.8884,67.6823,65.5591,64.6804,4802358.0
2020-09-16,63.7485,64.2628,62.9586,64.2211,5073253.0
2020-09-15,63.9333,64.5164,63.1942,64.4716,2291490.0
2020-09-14,64.5232,65.0857,64.0435,64.8307,2914678.0
2020-09-11,65.1525,66.129,64.7704,64.6136,3344030.0
2020-09-10,64.0547,64.9878,63.8782,63.8452,4934854.0
2020-09-09,64.2901,65.881,63.6763,63.1855,4617383.0
2020-09-08,61.2325,61.8036,60.4131,61.5069,4115826.0
2020-09-04,61.8995,62.5243,61.4663,61.9746,3440490.0
2020-09-03,60.164,60.3657,58.6958,61.2146,2388035.0
2020-09-02,62.5714,63.3691,62.0793,62.0748,2135497.0
2020-09-01,63.0768,65.2678,63.0416,61.4568,2823468.0
2020-08-31,59.8556,60.1691,59.2409,60.2208,1641115.0
2020-08-28,62.4249,64.1844,61.8883,60.8221,2963598.0
2020-08-27,58.7456,59.0832,58.305,59.1602,3399926.0
2020-08-26,59.5287,60.082,58.9221,59.2353,3303121.0
2020-08-25,57.5626,57.6982,56.1502,58.8599,4349632.0
2020-08-24,59.9281,60.1938,59.3468,60.0696,1633094.0
2020-08-21,59.5454,59.7685,58.6035,59.836,1578693.0
2020-08-20,61.0305,62.1794,60.9614,59.9778,1455086.0
2020-08-19,58.844,58.8765,57.9812,59.5774,2065072.0
2020-08-18,59.2,59.3617,58.157,60.1363,1775410.0
2020-08-17,61.246,61.5874,60.7547,61.3044,1022486.0
2020-08-14,61.4546,62.2322,61.3334,61.3878,965232.0
2020-08-13,61.2226,61.4028,60.4384,61.5463,1650752.0
2020-08-12,63.3166,64.1723,62.4011,62.5224,2939102.0
2020-08-11,61.8178,62.5478,61.6311,61.2877,8203708.0
2020-08-10,59.5467,59.6949,59.0159,59.9528,4402051.0
2020-08-07,61.583,62.9989,61.3042,60.2615,2257655.0
2020-08-06,59.7455,60.7813,59.707,58.985,3196337.0
2020-08-05,58.4177,59.0267,57.8587,58.4177,3990749.0
2020-08-04,57.9838,58.4431,57.6999,57.9588,3108661.0
2020-08-03,57.252,57.3494,56.2857,58.0339,3750227.0
2020-07-31,57.1986,57.1986,55.5271,58.5595,2907660.0
2020-07-30,59.9207,60.1274,59.1934,60.2031,2778348.0
2020-07-29,61.6222,62.1515,61.1264,61.4045,3781026.0
2020-07-28,58.7639,58.8706,58.2143,59.2603,2114342.0
2020-07-27,60.5589,61.3412,60.3931,59.9862,2125286.0
2020-07-24,57.9059,57.9059,56.4947,59.2353,1850337.0
2020-07-23,61.093,62.0964,61.0802,60.5118,1328578.0
2020-07-22,60.0976,60.6983,59.9622,59.6775,1973899.0
2020-07-21,59.6115,60.3172,59.6115,59.4021,1325296.0
2020-07-20,58.0503,58.0987,56.8964,59.0267,1144267.0
2020-07-17,60.1614,60.5287,59.8191,60.1447,1221863.0
2020-07-16,60.4089,61.3701,59.7369,59.8276,2054798.0
2020-07-15,60.2143,61.389,59.957,59.3938,1793824.0
2020-07-14,58.8836,60.2391,58.2407,57.7002,1933827.0
2020-07-13,56.3903,57.2153,56.1987,56.4237,1289113.0
2020-07-10,56.0068,56.1979,55.6245,56.115,1725168.0
2020-07-09,55.5537,56.0767,54.6548,56.1317,1190686.0
2020-07-08,57.2932,57.673,56.6603,56.966,1231254.0
2020-07-07,56.2289,56.4007,55.6399,56.7824,985730.0
2020-07-06,57.5255,57.7245,56.9987,57.6918,1223318.0
2020-07-02,56.5918,57.3853,56.1331,56.8575,1428834.0
2020-07-01,56.041,56.5042,55.7266,56.2819,2680135.0
2020-06-30,56.8521,57.6645,56.5474,56.4487,2992270.0
2020-06-29,57.5726,58.83,57.4176,56.6656,1727784.0
2020-06-26,54.5182,54.5182,53.1999,55.3725,3093192.0
2020-06-25,57.7198,59.2027,56.9653,56.4487,1866732.0
2020-06-24,54.0888,54.5918,52.6242,55.0721,2509408.0
2020-06-23,56.1926,56.4442,55.3811,56.9743,1906598.0
2020-06-22,58.0592,59.4755,57.6879,57.0661,2318440.0
2020-06-19,55.0022,55.0494,53.3953,56.6072,4712328.0
2020-06-18,57.7723,59.2525,57.7723,56.8826,2523748.0
2020-06-17,56.0873,56.1936,55.3185,56.649,3106459.0
2020-06-16,57.4121,58.7438,55.771,56.5739,3427798.0
2020-06-15,55.9267,58.4676,55.3299,53.7206,1992068.0
2020-06-12,51.8567,51.8567,49.2551,53.1032,2070009.0
2020-06-11,51.4132,51.6939,50.2325,52.4357,2720832.0
2020-06-10,53.7862,53.9685,51.8082,55.7813,1623970.0
2020-06-09,58.3441,59.0014,57.535,58.0506,3055572.0
2020-06-08,57.6933,58.0961,55.8892,58.718,3699947.0
2020-06-05,59.2034,61.6386,59.077,58.9099,3884613.0
2020-06-04,57.2148,58.3357,57.1372,56.2819,2008331.0
2020-06-03,57.7557,59.7283,57.5602,55.9648,2838221.0
2020-06-02,54.5012,55.6649,54.041,53.4202,2195484.0
2020-06-01,52.8806,54.1987,52.343,51.8684,2301454.0
2020-05-29,50.6596,50.7589,49.9771,50.8756,2403815.0
2020-05-28,49.3077,49.3539,47.2609,51.3428,1843076.0
2020-05-27,53.6836,54.6821,53.4404,53.0512,1733999.0
2020-05-26,51.9986,53.2994,51.9167,51.1428,1569406.0
2020-05-22,48.8428,49.0518,47.9571,48.7761,1556134.0
2020-05-21,47.9751,48.0238,47.0969,48.5677,1928201.0
2020-05-20,49.3262,49.9197,49.2426,49.2511,2901169.0
2020-05-19,49.2844,50.7693,48.9758,49.2594,2505185.0
2020-05-18,51.3835,54.0061,51.3835,49.3261,2962277.0
2020-05-15,46.1011,46.9951,45.8922,46.0427,1908331.0
2020-05-14,48.2772,50.2112,47.1888,46.4677,2145816.0
2020-05-13,44.1363,44.6249,42.3866,45.3843,2074733.0
2020-05-12,44.4879,44.8644,42.2816,46.801,2111352.0
2020-05-11,49.2102,50.1509,48.5635,49.0178,2186422.0
2020-05-08,50.0002,50.8285,49.633,49.3928,3084647.0
2020-05-07,47.6672,47.8865,46.8994,48.2761,2469902.0
2020-05-06,47.6397,47.9988,46.889,48.1427,1976749.0
2020-05-05,47.1621,47.3504,45.6481,48.6094,4542358.0
2020-05-04,52.0548,53.3131,51.8713,50.8345,2696266.0
2020-05-01,48.2437,48.4329,45.4134,50.6261,2919284.0
2020-04-30,53.0609,53.2011,51.9557,53.3345,1720038.0
2020-04-29,53.9269,54.3899,53.0092,54.6262,1972783.0
2020-04-28,53.5538,54.2113,52.6004,53.9262,1951826.0
2020-04-27,56.0604,59.1928,55.738,53.3179,1671895.0
2020-04-24,51.4265,52.9867,51.0517,50.2845,1645834.0
2020-04-23,49.1363,50.1571,48.8157,48.8344,1857877.0
2020-04-22,48.5975,49.5155,47.7474,48.1177,1226378.0
2020-04-21,45.7963,46.9101,44.9843,46.5344,2167713.0
2020-04-20,48.2682,48.4426,47.0511,48.9178,2010877.0
2020-04-17,52.0696,53.9895,52.007,50.3011,1823198.0
2020-04-16,47.2428,47.3508,46.1131,47.3177,2144775.0
2020-04-15,46.3455,46.6574,44.7546,47.9094,2698764.0
2020-04-14,51.2037,52.2019,51.06,50.8428,2089606.0
2020-04-13,48.2985,48.3857,46.4592,49.5178,1625284.0
2020-04-09,50.6108,51.9307,49.8518,50.8678,1419612.0
2020-04-08,52.3741,55.0416,51.9355,50.5345,2320564.0
2020-04-07,47.6496,48.6624,46.5172,48.7094,2360725.0
2020-04-06,48.9579,50.8797,48.1725,47.7094,2683387.0
2020-04-03,43.6812,45.3131,41.5053,45.2343,2310492.0
2020-04-02,47.7855,49.3496,47.4797,46.6677,2357890.0
2020-04-01,47.1209,49.0167,46.3361,45.8094,3819138.0
2020-03-31,49.2212,53.2967,49.2212,45.9927,3168348.0
2020-03-30,46.1645,49.5467,46.1362,43.4176,3703714.0
2020-03-27,41.6697,43.0558,40.3173,41.3759,3945328.0
2020-03-26,43.8572,45.3355,42.5863,43.0593,3996150.0
2020-03-25,41.1226,42.3536,39.4757,41.5759,3886163.0
2020-03-24,46.8151,52.9889,46.222,41.6009,3345496.0
2020-03-23,33.1694,33.6931,30.4001,35.0091,3676950.0
2020-03-20,36.6417,36.9053,34.0438,37.9842,4091270.0
2020-03-19,39.5614,41.7224,37.6396,38.3759,4527099.0
2020-03-18,34.4261,34.4261,26.133,37.5508,5951041.0
2020-03-17,43.7183,44.2889,40.8732,43.8843,3610155.0
2020-03-16,41.9861,44.1271,39.9868,43.201,3044099.0
2020-03-13,51.2078,52.6984,48.4472,49.7761,3306078.0
