date,Open,High,Low,Close,Volume
2021-03-12,220.9046,227.0136,220.5565,215.06,1671524.0
2021-03-11,208.7954,210.8445,207.37,209.86,2419796.0
2021-03-10,212.9319,217.2722,211.9502,209.3655,1706642.0
2021-03-09,204.4116,208.9223,203.736,204.9795,1686820.0
2021-03-08,207.3946,216.2252,206.624,203.1412,2311165.0
2021-03-05,199.687,201.9912,195.6977,198.1059,1529267.0
2021-03-04,188.5443,189.1084,181.1357,194.3594,2155677.0
2021-03-03,200.0159,201.2872,199.2561,200.6036,1242306.0
2021-03-02,201.8724,205.0682,201.0535,201.9124,1956229.0
2021-03-01,202.9963,204.5184,201.2305,201.9923,1818090.0
2021-02-26,195.3299,196.2652,190.946,197.8062,1540904.0
2021-02-25,195.4987,196.586,190.4084,199.2049,2196175.0
2021-02-24,210.7345,219.3207,209.5094,204.0804,1766739.0
2021-02-23,199.2365,203.0916,196.2944,197.7163,2479791.0
2021-02-22,199.6664,206.6632,198.3688,195.878,2459480.0
2021-02-19,193.6706,195.2936,192.3663,193.9997,2018769.0
2021-02-18,195.5388,200.0831,194.3558,193.5402,1323292.0
2021-02-17,189.5745,189.5745,185.8608,192.671,2267428.0
2021-02-16,195.1581,195.4833,191.5224,196.5174,1519297.0
2021-02-12,196.6081,198.1655,194.3591,196.997,1639044.0
2021-02-11,197.3882,198.5428,194.1788,199.4547,1697101.0
2021-02-10,200.5448,201.7408,198.655,202.0423,1869055.0
2021-02-09,208.9291,216.6582,208.9291,203.0913,1567822.0
2021-02-08,198.244,202.7529,192.7394,200.144,3426397.0
2021-02-05,197.3395,199.0945,195.3663,198.0859,1480527.0
2021-02-04,200.0826,204.3806,199.5607,197.6963,1686091.0
2021-02-03,197.4012,201.971,195.65,193.8299,2219227.0
2021-02-02,195.5858,202.6823,195.1071,190.5929,1785674.0
2021-02-01,187.2445,191.9856,187.2445,182.7402,1665703.0
2021-01-29,170.7646,171.5514,164.4792,176.3561,2633422.0
2021-01-28,184.7983,190.4481,184.7983,182.0808,2632974.0
2021-01-27,171.9351,171.9351,165.3716,177.4151,3043645.0
2021-01-26,186.7382,189.6936,185.8134,186.167,2015317.0
2021-01-25,183.1174,184.6067,178.816,184.9082,1835920.0
2021-01-22,187.4759,189.0666,186.1753,187.3459,2056857.0
2021-01-21,187.2539,188.0226,185.2453,189.0843,1469275.0
2021-01-20,191.8403,194.9082,189.9671,190.5629,2745068.0
2021-01-19,183.0423,184.203,178.5519,187.5757,2044227.0
2021-01-15,189.6367,190.3935,185.9218,191.2023,1993142.0
2021-01-14,187.8926,187.9489,181.7146,193.8199,2147732.0
2021-01-13,197.191,198.3894,195.4326,198.8652,1154628.0
2021-01-12,200.0048,201.2094,196.4903,200.3538,1243039.0
2021-01-11,198.4116,199.8415,195.2406,201.0832,1188006.0
2021-01-08,204.3457,206.5745,201.3265,206.1285,1533464.0
2021-01-07,208.2169,210.8218,207.5657,207.9268,1088986.0
2021-01-06,208.6167,215.1226,207.8262,207.1375,1485442.0
2021-01-05,203.5439,205.8055,201.6854,205.1694,1228468.0
2021-01-04,199.4619,199.8607,189.2236,207.0276,2141427.0
2020-12-31,220.6907,226.5945,220.3231,215.22,1226304.0
2020-12-30,209.3571,212.0097,208.6517,209.9449,1555139.0
2020-12-29,209.3457,210.4622,207.9202,209.5753,2663180.0
2020-12-28,211.3139,214.8038,211.2106,208.786,2014090.0
2020-12-24,210.8576,216.8929,210.8576,205.3592,954126.0
2020-12-23,201.584,203.7747,199.7179,200.0741,1332930.0
2020-12-22,194.9949,195.2477,191.4503,197.6463,2219684.0
2020-12-21,196.8262,202.3963,193.0613,200.2339,3786438.0
2020-12-18,197.4754,199.8045,196.0071,196.1477,2580572.0
2020-12-17,195.3085,197.4181,195.2786,195.2386,1353538.0
2020-12-16,195.7968,197.9282,194.4501,194.4893,1134175.0
2020-12-15,194.3413,196.3713,193.2203,193.1968,1822441.0
2020-12-14,190.1032,193.2994,188.6083,191.51,1213260.0
2020-12-11,191.4007,193.7463,190.5748,191.6897,1109210.0
2020-12-10,193.4768,196.0035,191.905,193.7956,1352348.0
2020-12-09,192.0051,192.0051,188.4834,195.2827,1685596.0
2020-12-08,198.7877,199.5006,197.5697,198.1971,1264725.0
2020-12-07,199.1958,200.6631,198.5648,198.8459,977101.0
2020-12-04,203.1673,206.7319,202.4958,199.6842,1124040.0
2020-12-03,195.8328,197.9236,194.4088,195.3726,920840.0
2020-12-02,195.3833,196.1748,193.5898,195.0033,1131724.0
2020-12-01,194.3033,195.7215,192.57,195.6021,1322411.0
2020-11-30,193.9789,194.7408,189.2687,194.8137,1575202.0
2020-11-27,195.6867,195.6867,193.4927,196.6501,679430.0
2020-11-25,196.5204,197.7566,194.1477,196.6301,1306777.0
2020-11-24,203.5657,209.0374,201.9589,198.4466,1977247.0
2020-11-23,191.3911,192.5143,188.3892,191.7795,1328160.0
2020-11-20,189.4284,190.6938,186.9865,190.3323,1494339.0
2020-11-19,193.3381,197.794,190.3056,190.1826,1339408.0
2020-11-18,185.3288,187.2291,182.9413,187.5577,1254089.0
2020-11-17,190.5077,191.9911,187.3997,189.464,1806454.0
