date,Open,High,Low,Close,Volume
2021-03-12,74.6843,75.2731,73.872,74.12,2308121.0
2021-03-11,73.0514,75.3414,72.5062,73.37,2531638.0
2021-03-10,75.2829,76.847,74.1435,73.97,2077863.0
2021-03-09,73.1218,73.9399,72.4249,72.76,2687352.0
2021-03-08,73.471,75.8403,72.3846,72.23,2032941.0
2021-03-05,70.4807,71.2052,68.8907,70.26,2322369.0
2021-03-04,70.1525,71.2457,69.0594,69.73,2523610.0
2021-03-03,69.9935,71.5773,69.8804,69.02,2741127.0
2021-03-02,68.62,68.93,67.41,68.62,2594739.0
2021-03-01,67.7773,69.2467,67.0622,68.48,2651790.0
2021-02-26,65.4609,65.6235,63.0815,67.9,3737609.0
2021-02-25,67.3982,68.1753,64.2989,70.28,2754393.0
2021-02-24,76.3382,79.2966,76.3167,73.6,3674997.0
2021-02-23,70.6,71.13,69.59,70.6,2830761.0
2021-02-22,71.8325,75.477,71.8325,69.89,3132519.0
2021-02-19,68.4901,69.0718,67.6276,68.39,2864107.0
2021-02-18,68.2077,69.0511,67.6118,67.5673,2414587.0
2021-02-17,67.2347,68.1009,66.1267,66.6951,1622284.0
2021-02-16,66.1625,66.5638,64.9487,66.5762,3703138.0
2021-02-12,68.042,69.2821,67.7448,66.9132,2629544.0
2021-02-11,67.2809,69.1852,66.7376,65.8427,2900159.0
2021-02-10,66.1072,69.2342,65.6052,64.356,2622505.0
2021-02-09,61.917,61.917,60.4368,62.671,2132756.0
2021-02-08,62.1693,62.4035,61.4373,62.6512,1481329.0
2021-02-05,63.454,64.3659,63.236,63.454,1977411.0
2021-02-04,64.7223,66.2951,64.2567,63.345,2367990.0
2021-02-03,62.3851,63.5157,61.2647,61.5411,2284777.0
2021-02-02,60.9925,61.2256,60.07,61.6204,2539401.0
2021-02-01,63.5015,65.1153,62.327,61.9574,2166764.0
2021-01-29,59.5046,60.1369,57.8314,60.0643,2746651.0
2021-01-28,63.2296,66.8016,63.145,61.2338,2087226.0
2021-01-27,57.6324,57.8105,55.6638,59.2614,2102602.0
2021-01-26,60.5674,61.3526,59.3654,61.2437,2218706.0
2021-01-25,62.0268,63.2273,60.9655,62.0069,2182021.0
2021-01-22,64.2441,66.2331,64.0766,62.5124,2111298.0
2021-01-21,61.592,62.2724,60.8316,61.3032,2244462.0
2021-01-20,62.8761,64.55,62.4938,61.5807,3441981.0
2021-01-19,57.6627,57.7889,54.6335,60.4607,2995276.0
2021-01-15,64.5053,65.7561,63.8849,63.682,2649044.0
2021-01-14,62.5454,63.1023,61.9202,62.9981,1319727.0
2021-01-13,65.6855,68.2835,65.6855,63.2459,1596919.0
2021-01-12,60.1658,60.4105,59.4123,60.5499,2285267.0
2021-01-11,59.4917,59.6253,58.261,60.6391,1748182.0
2021-01-08,62.7668,63.7532,62.1294,62.1259,1941032.0
