date,Open,High,Low,Close,Volume
2021-03-12,25.2201,25.2803,25.21,25.175,36361.0
2021-03-11,25.175,25.2,25.14,25.175,33168.0
2021-03-10,25.1798,25.1996,25.1496,25.175,20954.0
2021-03-09,25.15,25.15,25.11,25.155,35622.0
2021-03-08,25.0901,25.0901,25.0115,25.15,20341.0
2021-03-05,25.21,25.21,25.168,25.23,18714.0
2021-03-04,25.0954,25.0955,24.9763,25.1925,17166.0
2021-03-03,25.306,25.326,25.286,25.293,16921.0
2021-03-02,25.3472,25.3884,25.3414,25.353,14701.0
2021-03-01,25.36,25.4001,25.36,25.34,44511.0
2021-02-26,25.2156,25.2156,25.1536,25.2777,25270.0
2021-02-25,25.2901,25.2901,25.2204,25.34,10819.0
2021-02-24,25.5318,25.5719,25.5318,25.5009,28832.0
2021-02-23,25.5698,25.6499,25.5597,25.4998,1892.0
2021-02-22,25.4179,25.4293,25.3705,25.4482,11377.0
2021-02-19,25.4651,25.4651,25.4013,25.505,3851.0
2021-02-18,25.5565,25.6117,25.5565,25.5082,3677.0
2021-02-17,25.5416,25.5582,25.5332,25.525,14918.0
2021-02-16,25.6809,25.8629,25.6809,25.53,12311.0
2021-02-12,25.6129,25.6679,25.5979,25.5729,51817.0
2021-02-11,25.556,25.5809,25.556,25.532,12292.0
2021-02-10,25.548,25.598,25.538,25.523,38808.0
2021-02-09,25.4794,25.4794,25.4402,25.5186,11319.0
2021-02-08,25.6065,25.6611,25.6065,25.5572,21455.0
2021-02-05,25.4513,25.4513,25.3966,25.4921,15739.0
2021-02-04,25.4582,25.4582,25.4482,25.4582,10427.0
2021-02-03,25.4297,25.4686,25.4297,25.414,17154.0
2021-02-02,25.3929,25.4079,25.378,25.3931,11892.0
2021-02-01,25.3613,25.4314,25.3613,25.3149,1698.0
2021-01-29,25.1304,25.1304,25.0221,25.2392,1182.0
2021-01-28,25.269,25.3053,25.2291,25.3037,12532.0
2021-01-27,25.2377,25.2377,25.1801,25.2631,2576.0
